Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLC,2022,Global,White,Petrol,72409,267,1,Yes
A-Class,2022,Global,Green,Diesel,63943,322,1,Yes
AMG A 45,2024,Global,Grey,Petrol,338810,402,1,Yes
GLC,2022,Global,Grey,Hybrid,151629,279,1,Yes
GLS,2022,Global,White,Diesel,266004,496,1,Yes
GLC,2020,Global,Blue,Petrol,132592,438,1,Yes
C-Class,2022,Global,Black,Diesel,52719,205,1,Yes
S-Class,2023,Global,Silver,Diesel,151201,657,1,Yes
GLB,2021,Global,Silver,Hybrid,59092,311,1,Yes
E-Class,2020,Global,Silver,Petrol,61835,609,1,Yes
GLC,2021,Global,White,Hybrid,73944,207,1,Yes
A-Class,2025,Global,Black,Diesel,99192,390,1,Yes
E-Class,2024,Global,Blue,Petrol,67146,208,1,Yes
A-Class,2023,Global,White,Hybrid,59628,327,1,Yes
CLA,2025,Global,Grey,Electric,103351,373,1,Yes
GLS,2022,Global,Black,Petrol,237038,512,1,Yes
GLB,2025,Global,Black,Hybrid,58307,323,1,Yes
GLE,2024,Global,Red,Diesel,88910,329,1,No
A-Class,2024,Global,Green,Hybrid,74628,300,1,Yes
CLA,2022,Global,Black,Hybrid,94417,398,1,Yes
A-Class,2020,Global,Black,Petrol,77737,151,1,Yes
GLA,2023,Global,Black,Petrol,91216,417,1,Yes
A-Class,2024,Global,Black,Petrol,81907,402,1,Yes
C-Class,2023,Global,White,Hybrid,73868,364,1,Yes
GLC,2021,Global,Green,Diesel,82912,334,1,Yes
GLE,2023,Global,Grey,Petrol,87355,409,1,Yes
C-Class,2021,Global,Grey,Hybrid,82564,281,1,Yes
E-Class,2022,Global,Black,Petrol,66074,483,1,No
E-Class,2023,Global,Red,Petrol,89497,569,1,Yes
GLC,2020,Global,Silver,Diesel,125030,355,1,Yes
GLB,2021,Global,Grey,Diesel,76559,201,1,Yes
C-Class,2020,Global,Blue,Petrol,63399,276,1,Yes
A-Class,2021,Global,White,Petrol,82999,275,1,Yes
GLS,2020,Global,Silver,Petrol,231550,484,1,Yes
E-Class,2023,Global,White,Petrol,42166,200,1,Yes
A-Class,2021,Global,White,Petrol,51017,230,1,Yes
C-Class,2025,Global,Black,Electric,66721,340,1,No
GLC,2021,Global,Black,Hybrid,132327,504,1,Yes
CLA,2023,Global,White,Petrol,43509,378,1,Yes
A-Class,2023,Global,Grey,Hybrid,84191,257,1,Yes
A-Class,2021,Global,Silver,Diesel,72654,290,1,Yes
GLC,2023,Global,Orange,Petrol,80605,458,1,Yes
AMG C 63,2020,Global,Silver,Petrol,285351,487,1,Yes
C-Class,2020,Global,White,Petrol,38229,398,1,Yes
A-Class,2025,Global,Black,Hybrid,95476,308,1,Yes
GLE,2023,Global,Black,Hybrid,73470,293,1,Yes
GLC,2025,Global,Silver,Diesel,151409,473,1,Yes
GLB,2021,Global,Black,Petrol,77619,196,1,Yes
C-Class,2020,Global,White,Petrol,68341,360,1,Yes
GLA,2025,Global,Grey,Hybrid,86989,193,1,Yes
GLC,2020,Global,Black,Diesel,60144,397,1,Yes
GLB,2024,Global,White,Petrol,46295,278,1,Yes
A-Class,2024,Global,Silver,Hybrid,87847,273,1,Yes
A-Class,2021,Global,Red,Petrol,64142,338,1,Yes
A-Class,2024,Global,Black,Hybrid,93403,359,1,Yes
GLE,2021,Global,Yellow,Petrol,136944,294,1,Yes
GLS,2023,Global,Black,Hybrid,265814,547,1,No
GLC,2021,Global,Brown,Petrol,151689,333,1,No
A-Class,2023,Global,White,Petrol,94279,271,1,Yes
G-Class,2023,Global,Black,Petrol,276362,460,1,Yes
GLB,2021,Global,White,Diesel,70000,198,1,Yes
C-Class,2020,Global,White,Petrol,74639,419,1,Yes
GLE,2021,Global,Silver,Petrol,77691,510,1,Yes
CLA,2024,Global,Black,Hybrid,46083,326,1,Yes
CLA,2022,Global,Silver,Petrol,67010,304,1,Yes
S-Class,2022,Global,Black,Hybrid,150268,662,1,Yes
C-Class,2023,Global,Grey,Hybrid,79620,332,1,Yes
GLA,2020,Global,White,Diesel,69127,163,1,Yes
GLC,2023,Global,Black,Petrol,104825,202,1,Yes
C-Class,2021,Global,Silver,Petrol,60210,310,1,Yes
GLA,2021,Global,Red,Petrol,39907,395,1,Yes
GLE,2024,Global,White,Petrol,126111,469,1,Yes
C-Class,2022,Global,White,Petrol,53995,424,1,Yes
GLA,2022,Global,Blue,Petrol,79505,208,1,No
C-Class,2022,Global,Grey,Diesel,51622,243,1,Yes
GLS,2020,Global,Silver,Diesel,329828,498,1,Yes
E-Class,2021,Global,White,Petrol,55090,470,1,Yes
GLE,2021,Global,White,Petrol,124513,273,1,Yes
GLC,2025,Global,Silver,Petrol,94520,316,1,Yes
C-Class,2021,Global,Silver,Petrol,90033,250,1,No
GLS,2021,Global,Black,Diesel,152492,500,1,Yes
C-Class,2025,Global,Black,Hybrid,61241,462,1,Yes
A-Class,2025,Global,Red,Hybrid,57315,158,1,Yes
GLC,2020,Global,Black,Petrol,96342,255,1,Yes
C-Class,2025,Global,Blue,Hybrid,51609,443,1,Yes
A-Class,2025,Global,White,Hybrid,90895,411,1,Yes
GLS,2021,Global,Black,Hybrid,194332,579,1,Yes
GLC,2020,Global,Silver,Petrol,61832,260,1,Yes
C-Class,2021,Global,Yellow,Petrol,75449,316,1,Yes
E-Class,2022,Global,White,Petrol,44391,500,1,Yes
A-Class,2020,Global,Red,Petrol,36979,407,1,Yes
GLA,2023,Global,Grey,Petrol,70302,405,1,Yes
GLC,2022,Global,Silver,Hybrid,135091,242,1,Yes
E-Class,2025,Global,Black,Hybrid,71971,562,1,Yes
GLA,2025,Global,Black,Petrol,84846,328,1,Yes
A-Class,2024,Global,Grey,Electric,43253,414,1,Yes
GLC,2024,Global,Blue,Electric,95740,307,1,Yes
GLB,2020,Global,White,Diesel,38464,160,1,Yes
GLC,2025,Global,White,Petrol,143711,341,1,No
A-Class,2023,Global,White,Petrol,67958,234,1,Yes
GLA,2020,Global,Black,Diesel,55698,265,1,Yes
C-Class,2022,Global,Grey,Hybrid,61287,371,1,Yes
C-Class,2025,Global,Grey,Electric,93699,248,1,Yes
GLE,2020,Global,Black,Petrol,126098,317,1,Yes
A-Class,2021,Global,Blue,Diesel,56541,190,1,Yes
GLA,2021,Global,Silver,Electric,83040,200,1,Yes
E-Class,2023,Global,White,Petrol,54254,563,1,Yes
E-Class,2025,Global,Black,Electric,62275,528,1,Yes
CLS,2022,Global,Silver,Petrol,74296,490,1,Yes
GLA,2024,Global,Grey,Hybrid,74175,190,1,No
C-Class,2024,Global,Silver,Petrol,100797,391,1,Yes
AMG S 63,2024,Global,Red,Diesel,329988,793,1,Yes
GLS,2022,Global,Grey,Diesel,323511,425,1,Yes
GLB,2023,Global,Grey,Petrol,81124,277,1,Yes
GLA,2025,Global,Silver,Hybrid,62877,254,1,Yes
C-Class,2021,Global,White,Petrol,62920,496,1,Yes
GLA,2020,Global,Black,Petrol,83593,160,1,Yes
GLA,2023,Global,Grey,Petrol,75256,278,1,Yes
GLE,2025,Global,Black,Hybrid,105356,386,1,Yes
GLC,2025,Global,Black,Diesel,79281,222,1,Yes
E-Class,2024,Global,Red,Hybrid,65336,443,1,No
CLA,2021,Global,Black,Diesel,76993,394,1,Yes
A-Class,2025,Global,Grey,Petrol,54185,229,1,Yes
GLB,2023,Global,Black,Diesel,51560,374,1,Yes
GLC,2024,Global,Blue,Petrol,111045,285,1,Yes
A-Class,2022,Global,Black,Diesel,95189,380,1,Yes
GLA,2022,Global,Grey,Petrol,40182,240,1,Yes
GLS,2022,Global,Silver,Diesel,133300,612,1,Yes
E-Class,2021,Global,White,Petrol,87988,231,1,No
GLE,2024,Global,White,Hybrid,132829,386,1,Yes
E-Class,2021,Global,White,Petrol,53538,479,1,Yes
C-Class,2025,Global,Yellow,Petrol,41576,386,1,Yes
GLA,2022,Global,Red,Petrol,66742,278,1,Yes
GLC,2021,Global,Yellow,Petrol,119567,341,1,Yes
C-Class,2022,Global,Black,Hybrid,62727,339,1,Yes
GLC,2022,Global,Black,Petrol,91310,486,1,Yes
GLE,2023,Global,Silver,Diesel,127786,321,1,Yes
C-Class,2024,Global,Grey,Petrol,73680,248,1,No
A-Class,2021,Global,Grey,Petrol,41601,232,1,Yes
GLB,2024,Global,Green,Hybrid,79656,369,1,Yes
C-Class,2023,Global,Silver,Petrol,66496,372,1,Yes
A-Class,2021,Global,White,Petrol,75026,157,1,Yes
A-Class,2021,Global,Silver,Diesel,58180,289,1,Yes
A-Class,2022,Global,Black,Petrol,40441,210,1,Yes
C-Class,2020,Global,Grey,Petrol,64217,307,1,Yes
GLE,2025,Global,White,Electric,140473,475,1,No
GLC,2025,Global,Grey,Petrol,92622,469,1,No
GLA,2020,Global,White,Diesel,81134,235,1,Yes
GLC,2022,Global,Black,Electric,84462,243,1,Yes
GLC,2023,Global,Black,Petrol,111033,349,1,No
C-Class,2020,Global,Black,Petrol,69313,253,1,No
GLC,2020,Global,Blue,Diesel,71870,214,1,Yes
GLS,2023,Global,Red,Hybrid,311059,578,1,Yes
GLS,2023,Global,Silver,Diesel,291496,482,1,No
G-Class,2021,Global,Black,Diesel,234446,508,1,Yes
GLB,2020,Global,Black,Diesel,66065,340,1,Yes
E-Class,2025,Global,White,Petrol,100498,582,1,Yes
A-Class,2024,Global,Blue,Hybrid,99827,314,1,No
GLE,2021,Global,Black,Petrol,118043,452,1,Yes
CLA,2025,Global,Black,Diesel,94887,397,1,Yes
GLE,2020,Global,White,Petrol,119732,547,1,Yes
A-Class,2024,Global,Black,Hybrid,93143,195,1,Yes
C-Class,2020,Global,White,Petrol,47677,271,1,Yes
CLS,2024,Global,Silver,Electric,43877,479,1,Yes
GLB,2025,Global,Yellow,Electric,104520,209,1,Yes
C-Class,2025,Global,Black,Electric,63447,265,1,Yes
GLB,2023,Global,Black,Diesel,62706,283,1,Yes
GLC,2021,Global,Grey,Petrol,120266,302,1,Yes
AMG C 63,2023,Global,White,Hybrid,375671,502,1,Yes
GLA,2021,Global,Black,Petrol,48158,383,1,Yes
GLC,2021,Global,White,Petrol,151762,385,1,Yes
GLC,2022,Global,Black,Hybrid,113842,334,1,Yes
GLB,2020,Global,Blue,Petrol,38425,411,1,Yes
GLE,2023,Global,White,Petrol,108027,462,1,Yes
GLB,2025,Global,Grey,Hybrid,79485,405,1,Yes
GLB,2020,Global,Black,Diesel,41872,275,1,Yes
C-Class,2022,Global,Silver,Petrol,78928,435,1,Yes
GLB,2021,Global,Grey,Petrol,77620,329,1,Yes
GLB,2020,Global,Silver,Petrol,39192,304,1,Yes
GLC,2023,Global,Red,Petrol,111917,295,1,Yes
S-Class,2023,Global,Silver,Diesel,215080,366,1,Yes
E-Class,2023,Global,Silver,Electric,98866,525,1,Yes
CLA,2025,Global,Black,Hybrid,105139,344,1,Yes
C-Class,2023,Global,Silver,Hybrid,65768,321,1,Yes
E-Class,2024,Global,Orange,Petrol,75759,469,1,Yes
GLC,2020,Global,Silver,Petrol,98312,499,1,Yes
AMG A 45,2024,Global,White,Hybrid,229495,417,1,Yes
GLE,2020,Global,Red,Diesel,61839,432,1,Yes
GLB,2024,Global,Black,Petrol,51370,161,1,Yes
GLA,2021,Global,White,Diesel,47649,412,1,No
E-Class,2025,Global,White,Hybrid,84817,509,1,Yes
GLC,2023,Global,Blue,Electric,75975,215,1,Yes
GLS,2020,Global,Black,Petrol,210576,448,1,Yes
GLE,2025,Global,Blue,Hybrid,100513,399,1,Yes
GLA,2023,Global,Blue,Petrol,84486,237,1,Yes
A-Class,2020,Global,Black,Petrol,43411,407,1,Yes
GLC,2023,Global,Silver,Hybrid,79657,376,1,Yes
E-Class,2025,Global,Grey,Petrol,96096,594,1,Yes
GLC,2020,Global,White,Diesel,76308,335,1,Yes
GLE,2022,Global,Blue,Petrol,143090,607,1,Yes
GLB,2024,Global,White,Petrol,100730,210,1,Yes
GLC,2025,Global,Black,Petrol,100234,341,1,Yes
GLA,2021,Global,Black,Diesel,78250,182,1,Yes
A-Class,2021,Global,White,Petrol,39570,389,1,Yes
GLE,2022,Global,Black,Petrol,149253,600,1,No
GLC,2021,Global,Black,Petrol,64838,365,1,Yes
E-Class,2020,Global,Silver,Petrol,88993,399,1,Yes
GLA,2022,Global,Grey,Petrol,48328,291,1,No
E-Class,2023,Global,White,Hybrid,97467,406,1,Yes
GLA,2025,Global,Black,Electric,98990,357,1,Yes
GLC,2020,Global,Blue,Petrol,141003,293,1,Yes
GLA,2023,Global,Silver,Hybrid,58623,302,1,Yes
A-Class,2025,Global,Black,Electric,105364,363,1,Yes
GLE,2022,Global,White,Petrol,107432,508,1,Yes
E-Class,2024,Global,White,Hybrid,46385,219,1,No
GLB,2022,Global,Silver,Diesel,95436,376,1,Yes
C-Class,2024,Global,Silver,Electric,42484,355,1,Yes
A-Class,2024,Global,Black,Hybrid,55075,399,1,Yes
GLC,2020,Global,Black,Diesel,83030,377,1,Yes
GLC,2024,Global,Brown,Electric,156902,398,1,Yes
C-Class,2020,Global,Black,Petrol,76376,236,1,No
GLE,2022,Global,Black,Diesel,144645,379,1,Yes
A-Class,2021,Global,Silver,Petrol,71698,347,1,No
GLC,2022,Global,Silver,Petrol,65924,303,1,Yes
G-Class,2025,Global,Black,Hybrid,351704,526,1,Yes
C-Class,2023,Global,White,Petrol,67136,400,1,Yes
GLC,2024,Global,Black,Hybrid,163310,430,1,Yes
C-Class,2021,Global,White,Diesel,39412,499,1,Yes
GLS,2022,Global,Silver,Diesel,189274,498,1,Yes
A-Class,2024,Global,Silver,Hybrid,66321,312,1,Yes
GLE,2023,Global,White,Petrol,140236,273,1,No
GLE,2025,Global,Black,Petrol,126257,558,1,Yes
GLC,2021,Global,Black,Petrol,117568,312,1,Yes
GLB,2020,Global,Blue,Petrol,69023,407,1,Yes
GLE,2025,Global,Black,Diesel,136115,512,1,Yes
E-Class,2022,Global,Silver,Hybrid,48284,446,1,Yes
GLC,2022,Global,White,Petrol,158765,350,1,Yes
GLC,2024,Global,Black,Electric,111495,443,1,Yes
GLC,2024,Global,Yellow,Petrol,80063,404,1,Yes
GLS,2023,Global,Black,Diesel,235560,465,1,Yes
C-Class,2024,Global,White,Diesel,80154,363,1,Yes
GLC,2020,Global,White,Petrol,142512,387,1,Yes
A-Class,2023,Global,Silver,Hybrid,93061,349,1,Yes
GLC,2025,Global,Blue,Petrol,129093,434,1,Yes
S-Class,2021,Global,Blue,Petrol,320967,645,1,No
C-Class,2025,Global,Black,Petrol,47082,297,1,Yes
A-Class,2024,Global,Blue,Hybrid,60690,415,1,Yes
C-Class,2022,Global,Silver,Diesel,50023,330,1,Yes
GLB,2021,Global,Silver,Petrol,36636,209,1,No
GLC,2024,Global,Grey,Hybrid,78917,485,1,Yes
GLB,2025,Global,White,Hybrid,93088,395,1,Yes
E-Class,2025,Global,Black,Hybrid,52751,588,1,Yes
GLC,2025,Global,White,Electric,125535,297,1,Yes
GLC,2022,Global,Silver,Petrol,70121,418,1,Yes
GLE,2023,Global,Red,Hybrid,116957,250,1,Yes
A-Class,2020,Global,Grey,Petrol,79668,170,1,No
C-Class,2024,Global,Yellow,Hybrid,55221,423,1,Yes
GLC,2022,Global,White,Hybrid,86395,415,1,Yes
S-Class,2025,Global,White,Electric,383881,411,1,Yes
C-Class,2025,Global,Grey,Hybrid,98517,211,1,Yes
E-Class,2023,Global,White,Petrol,43551,431,1,No
GLE,2024,Global,Black,Diesel,88277,264,1,Yes
C-Class,2025,Global,Black,Petrol,74089,221,1,Yes
E-Class,2021,Global,Red,Petrol,76566,268,1,Yes
C-Class,2024,Global,White,Hybrid,64584,378,1,Yes
GLC,2022,Global,Black,Hybrid,79616,326,1,Yes
AMG E 63,2024,Global,Black,Diesel,376716,610,1,Yes
A-Class,2025,Global,Black,Electric,98307,285,1,Yes
GLC,2023,Global,Silver,Electric,82018,208,1,Yes
CLA,2024,Global,White,Hybrid,80094,252,1,Yes
E-Class,2020,Global,Grey,Petrol,38469,446,1,Yes
GLE,2023,Global,Black,Petrol,100194,525,1,Yes
GLC,2020,Global,Red,Petrol,99175,426,1,Yes
G-Class,2024,Global,Grey,Petrol,371833,563,1,Yes
A-Class,2022,Global,White,Petrol,71820,417,1,Yes
GLA,2022,Global,Silver,Diesel,87122,373,1,Yes
GLA,2023,Global,Grey,Petrol,66095,371,1,Yes
S-Class,2025,Global,Green,Petrol,324909,789,1,Yes
GLE,2021,Global,Silver,Petrol,85822,370,1,No
A-Class,2023,Global,Black,Diesel,95516,394,1,Yes
GLC,2023,Global,Black,Hybrid,90826,469,1,Yes
GLC,2024,Global,Grey,Petrol,78303,322,1,Yes
A-Class,2022,Global,Black,Hybrid,76792,419,1,Yes
A-Class,2023,Global,Black,Diesel,81314,363,1,Yes
E-Class,2024,Global,Silver,Hybrid,78579,209,1,Yes
GLC,2024,Global,Blue,Diesel,109378,478,1,Yes
C-Class,2022,Global,Green,Diesel,75182,309,1,Yes
GLS,2024,Global,White,Petrol,307659,612,1,Yes
GLC,2020,Global,Black,Petrol,145577,359,1,Yes
S-Class,2024,Global,Silver,Petrol,257203,330,1,Yes
GLS,2022,Global,Green,Petrol,292722,602,1,Yes
A-Class,2024,Global,Grey,Electric,46545,170,1,Yes
GLA,2025,Global,White,Diesel,76587,228,1,Yes
A-Class,2022,Global,White,Hybrid,45615,168,1,No
GLC,2021,Global,Grey,Petrol,102674,294,1,No
GLS,2021,Global,Yellow,Diesel,352752,457,1,Yes
C-Class,2023,Global,Black,Petrol,76819,496,1,Yes
GLC,2022,Global,Black,Petrol,148324,270,1,Yes
CLA,2024,Global,Black,Petrol,58814,292,1,Yes
G-Class,2024,Global,Silver,Diesel,190385,454,1,Yes
GLE,2020,Global,Black,Diesel,143712,424,1,Yes
CLA,2023,Global,White,Hybrid,44432,393,1,Yes
A-Class,2025,Global,Grey,Petrol,87820,421,1,Yes
GLC,2020,Global,White,Petrol,124497,393,1,No
AMG S 63,2021,Global,Silver,Petrol,190481,810,1,Yes
GLB,2024,Global,Black,Petrol,55853,228,1,Yes
GLA,2023,Global,Black,Petrol,62861,404,1,No
GLE,2021,Global,Red,Petrol,104312,557,1,Yes
GLB,2022,Global,Black,Petrol,94372,401,1,Yes
GLC,2021,Global,White,Diesel,100896,487,1,Yes
GLB,2024,Global,Grey,Hybrid,83377,368,1,Yes
E-Class,2020,Global,Blue,Petrol,45252,576,1,Yes
A-Class,2023,Global,Red,Hybrid,61712,212,1,Yes
C-Class,2022,Global,White,Petrol,53554,293,1,Yes
E-Class,2023,Global,Grey,Hybrid,96010,221,1,Yes
A-Class,2025,Global,Yellow,Hybrid,53615,167,1,Yes
E-Class,2020,Global,Yellow,Petrol,41256,246,1,Yes
GLB,2023,Global,Red,Petrol,87203,278,1,Yes
GLE,2023,Global,Green,Diesel,66735,506,1,Yes
GLC,2025,Global,Grey,Hybrid,76920,490,1,No
GLE,2023,Global,Silver,Petrol,155034,488,1,Yes
C-Class,2020,Global,Green,Diesel,45358,299,1,Yes
S-Class,2023,Global,Silver,Diesel,375614,629,1,No
A-Class,2022,Global,White,Petrol,88450,335,1,Yes
A-Class,2022,Global,Orange,Petrol,50019,287,1,Yes
GLC,2021,Global,Red,Petrol,68382,316,1,Yes
GLA,2023,Global,White,Petrol,57876,187,1,Yes
E-Class,2021,Global,White,Petrol,38480,303,1,Yes
A-Class,2020,Global,Black,Diesel,69338,178,1,Yes
C-Class,2024,Global,Grey,Petrol,56608,279,1,Yes
E-Class,2024,Global,Black,Petrol,65416,256,1,Yes
GLB,2021,Global,Grey,Petrol,37190,185,1,No
C-Class,2021,Global,White,Diesel,63072,317,1,Yes
GLE,2022,Global,Black,Petrol,111514,373,1,Yes
GLS,2024,Global,Black,Hybrid,173682,403,1,Yes
G-Class,2022,Global,Black,Diesel,262627,469,1,Yes
GLC,2021,Global,White,Petrol,155043,491,1,Yes
AMG C 63,2023,Global,Yellow,Petrol,383957,479,1,Yes
C-Class,2025,Global,White,Hybrid,75903,232,1,No
E-Class,2023,Global,Black,Petrol,44388,282,1,Yes
A-Class,2021,Global,Grey,Petrol,58161,404,1,Yes
GLA,2021,Global,White,Petrol,92874,243,1,Yes
G-Class,2021,Global,White,Diesel,171758,479,1,Yes
AMG C 63,2024,Global,Red,Electric,283756,494,1,Yes
A-Class,2021,Global,Black,Petrol,88037,166,1,Yes
E-Class,2024,Global,Grey,Hybrid,78080,507,1,Yes
GLE,2022,Global,White,Petrol,101188,524,1,Yes
E-Class,2023,Global,Black,Diesel,91369,545,1,Yes
GLC,2023,Global,Red,Electric,158615,216,1,Yes
CLA,2020,Global,Black,Diesel,41289,307,1,Yes
GLC,2020,Global,Silver,Petrol,117120,505,1,Yes
GLE,2023,Global,White,Hybrid,81470,361,1,Yes
GLA,2020,Global,Red,Diesel,40840,218,1,Yes
A-Class,2024,Global,Black,Hybrid,65466,163,1,Yes
E-Class,2022,Global,Green,Petrol,68528,274,1,Yes
GLS,2023,Global,Black,Petrol,311733,517,1,Yes
GLC,2022,Global,Blue,Petrol,92621,316,1,Yes
S-Class,2024,Global,Silver,Diesel,208097,503,1,Yes
GLA,2021,Global,White,Diesel,69238,181,1,Yes
GLC,2023,Global,Black,Electric,87394,208,1,Yes
E-Class,2024,Global,Brown,Electric,97832,547,1,Yes
GLA,2025,Global,White,Diesel,44725,307,1,Yes
CLS,2024,Global,White,Electric,99868,500,1,No
GLC,2022,Global,White,Hybrid,100385,236,1,Yes
GLA,2021,Global,Black,Petrol,91795,255,1,Yes
A-Class,2022,Global,Grey,Diesel,47398,371,1,Yes
C-Class,2020,Global,Blue,Petrol,49944,266,1,Yes
GLA,2023,Global,White,Petrol,77357,226,1,Yes
GLC,2020,Global,Black,Diesel,142334,335,1,Yes
E-Class,2022,Global,Black,Diesel,49476,459,1,Yes
A-Class,2022,Global,Black,Petrol,58601,411,1,Yes
E-Class,2024,Global,Silver,Hybrid,60377,538,1,Yes
E-Class,2023,Global,White,Diesel,59620,439,1,Yes
E-Class,2021,Global,Blue,Petrol,58900,226,1,Yes
GLC,2023,Global,Red,Petrol,75117,395,1,Yes
E-Class,2022,Global,Silver,Petrol,58023,480,1,Yes
GLE,2022,Global,White,Petrol,141844,276,1,No
CLA,2020,Global,Red,Petrol,44784,207,1,Yes
GLE,2025,Global,Yellow,Electric,107537,302,1,No
A-Class,2024,Global,Black,Hybrid,101708,402,1,No
A-Class,2024,Global,Blue,Petrol,79820,362,1,Yes
E-Class,2021,Global,Yellow,Diesel,66905,259,1,Yes
A-Class,2022,Global,Blue,Diesel,42569,341,1,Yes
GLE,2023,Global,White,Petrol,71829,597,1,Yes
GLB,2020,Global,Silver,Petrol,75044,315,1,Yes
GLA,2025,Global,Silver,Electric,75984,189,1,Yes
GLC,2025,Global,Blue,Electric,173343,250,1,Yes
C-Class,2020,Global,Silver,Petrol,74426,253,1,No
A-Class,2021,Global,White,Petrol,60534,282,1,Yes
E-Class,2023,Global,Blue,Petrol,83440,550,1,Yes
GLC,2020,Global,Black,Petrol,80188,399,1,No
GLE,2025,Global,Black,Hybrid,155263,483,1,Yes
A-Class,2021,Global,Silver,Petrol,75626,386,1,Yes
GLC,2020,Global,Blue,Petrol,78515,437,1,No
CLA,2023,Global,Silver,Diesel,98530,268,1,No
GLC,2025,Global,Black,Electric,142091,317,1,Yes
GLC,2024,Global,Red,Petrol,78835,310,1,No
GLA,2021,Global,White,Petrol,41718,177,1,Yes
GLC,2024,Global,Yellow,Hybrid,129329,475,1,Yes
AMG E 63,2024,Global,White,Diesel,349266,593,1,Yes
GLC,2023,Global,Blue,Petrol,74643,294,1,No
G-Class,2021,Global,Red,Diesel,141521,564,1,Yes
A-Class,2024,Global,Silver,Hybrid,51850,172,1,Yes
C-Class,2023,Global,Black,Petrol,41447,510,1,Yes
GLC,2023,Global,Red,Hybrid,90203,330,1,Yes
A-Class,2023,Global,Grey,Electric,59404,265,1,Yes
GLA,2021,Global,Blue,Petrol,42856,353,1,No
GLE,2021,Global,Silver,Diesel,111702,612,1,Yes
GLC,2021,Global,Red,Petrol,90337,258,1,No
G-Class,2021,Global,Black,Petrol,305491,470,1,Yes
GLC,2024,Global,Green,Diesel,80224,394,1,Yes
CLA,2022,Global,Silver,Diesel,69917,289,1,Yes
C-Class,2020,Global,Black,Diesel,48645,442,1,No
GLC,2024,Global,Grey,Hybrid,162394,501,1,Yes
A-Class,2024,Global,Grey,Petrol,66387,194,1,Yes
GLB,2023,Global,Black,Diesel,83702,396,1,No
GLC,2024,Global,Black,Petrol,116535,254,1,No
GLE,2022,Global,Black,Diesel,114924,512,1,Yes
S-Class,2023,Global,Silver,Hybrid,240414,332,1,Yes
E-Class,2024,Global,Grey,Electric,72682,377,1,No
GLA,2022,Global,Silver,Petrol,43348,387,1,Yes
G-Class,2020,Global,Black,Petrol,217620,503,1,Yes
AMG GT,2022,Global,Red,Petrol,293723,551,1,Yes
GLA,2023,Global,Black,Petrol,77222,190,1,No
GLE,2024,Global,Grey,Petrol,91263,296,1,Yes
GLC,2022,Global,Grey,Diesel,132843,408,1,No
GLB,2025,Global,Black,Petrol,87898,240,1,No
S-Class,2023,Global,Grey,Hybrid,156013,341,1,No
E-Class,2021,Global,Green,Hybrid,75360,551,1,Yes
E-Class,2022,Global,White,Petrol,89735,510,1,Yes
E-Class,2023,Global,Grey,Hybrid,87890,384,1,Yes
AMG C 63,2022,Global,Silver,Petrol,171219,508,1,Yes
GLE,2024,Global,White,Electric,127780,455,1,Yes
GLC,2025,Global,Blue,Petrol,101373,311,1,No
C-Class,2025,Global,Blue,Hybrid,85297,231,1,Yes
A-Class,2024,Global,Black,Petrol,66135,268,1,Yes
GLC,2024,Global,Silver,Hybrid,147447,377,1,Yes
A-Class,2025,Global,Black,Hybrid,51997,342,1,Yes
GLC,2021,Global,White,Diesel,82538,476,1,Yes
GLC,2024,Global,Black,Hybrid,126064,211,1,Yes
GLS,2025,Global,Silver,Diesel,280179,390,1,Yes
GLC,2024,Global,Silver,Electric,76333,391,1,Yes
GLB,2023,Global,Black,Hybrid,47092,338,1,No
A-Class,2025,Global,White,Hybrid,97203,211,1,Yes
GLA,2023,Global,Silver,Hybrid,58957,337,1,No
GLC,2023,Global,Green,Petrol,95779,426,1,Yes
GLC,2025,Global,White,Petrol,98727,363,1,Yes
GLE,2023,Global,Black,Petrol,70578,318,1,Yes
GLE,2022,Global,White,Petrol,111412,271,1,Yes
C-Class,2021,Global,Black,Petrol,41374,455,1,Yes
GLC,2025,Global,Blue,Electric,145568,453,1,Yes
GLA,2023,Global,Silver,Electric,54231,421,1,Yes
C-Class,2025,Global,Blue,Electric,70401,270,1,No
GLE,2024,Global,Black,Diesel,147193,468,1,Yes
C-Class,2020,Global,Black,Diesel,44745,327,1,Yes
C-Class,2025,Global,Silver,Hybrid,95143,425,1,Yes
GLE,2025,Global,Grey,Hybrid,130087,537,1,Yes
A-Class,2022,Global,Silver,Petrol,81179,282,1,No
GLC,2023,Global,White,Petrol,104034,413,1,Yes
GLC,2022,Global,White,Diesel,96646,442,1,Yes
AMG A 45,2024,Global,Black,Hybrid,152087,390,1,Yes
C-Class,2022,Global,Grey,Diesel,68426,498,1,Yes
GLC,2020,Global,Red,Petrol,146103,302,1,Yes
CLA,2024,Global,White,Petrol,46409,401,1,Yes
C-Class,2022,Global,White,Petrol,76881,401,1,Yes
C-Class,2022,Global,White,Hybrid,72828,224,1,Yes
GLA,2023,Global,Yellow,Petrol,45954,339,1,Yes
AMG S 63,2024,Global,White,Hybrid,350564,803,1,No
GLA,2020,Global,Black,Diesel,69432,266,1,Yes
GLE,2025,Global,Grey,Petrol,129927,529,1,Yes
GLC,2022,Global,Silver,Petrol,114807,253,1,Yes
